"ExperimentName","Subject","Session","Procedure.Block.","Running.Block.","Trial","cue_target","Direction","ListNum","JOL","JOL_RT","Procedure.Trial.","Recall_prompt","Response","Response_RT"
"D_JOL B 2",142,1,"BlockProc1","Block1",60,"Digestion - Stomach","F",2,89,1236,"StudyProc3","Digestion - ?","stomach",2968
"D_JOL B 2",142,1,"BlockProc1","Block1",36,"Wage - Money","F",3,83,3777,"StudyProc3","Wage - ?","money",2151
"D_JOL B 2",142,1,"BlockProc1","Block1",84,"Chisel - Hammer","F",4,22,2767,"StudyProc3","Chisel - ?","hammer",2388
"D_JOL B 2",142,1,"BlockProc1","Block1",80,"Editor - News","F",5,29,2201,"StudyProc3","Editor - ?","paper",3045
"D_JOL B 2",142,1,"BlockProc1","Block1",35,"Hornet - Sting","F",6,72,2569,"StudyProc3","Hornet - ?","fly",2303
"D_JOL B 2",142,1,"BlockProc1","Block1",48,"Bitter - Cold","F",7,49,2437,"StudyProc3","Bitter - ?","nasty",2848
"D_JOL B 2",142,1,"BlockProc1","Block1",16,"Root - Plant","F",8,62,2432,"StudyProc3","Root - ?","plant",3973
"D_JOL B 2",142,1,"BlockProc1","Block1",15,"Swan - Bird","F",9,46,2985,"StudyProc3","Swan - ?","bird",2262
"D_JOL B 2",142,1,"BlockProc1","Block1",55,"Paw - Dog","F",10,94,1283,"StudyProc3","Paw - ?","dog",2004
"D_JOL B 2",142,1,"BlockProc1","Block1",28,"Way - Out","F",11,78,2514,"StudyProc3","Way - ?","out",2007
"D_JOL B 2",142,1,"BlockProc1","Block1",11,"Hygiene - Clean","F",12,99,2519,"StudyProc3","Hygiene - ?","clean",2185
"D_JOL B 2",142,1,"BlockProc1","Block1",85,"Bridge - Water","F",13,58,2845,"StudyProc3","Bridge - ?","water",2113
"D_JOL B 2",142,1,"BlockProc1","Block1",75,"Geology - Rock","F",14,80,1505,"StudyProc3","Geology - ?","rock",2121
"D_JOL B 2",142,1,"BlockProc1","Block1",17,"Revolution - War","F",15,92,2065,"StudyProc3","Revolution - ?","war",2026
"D_JOL B 2",142,1,"BlockProc1","Block1",74,"Discussion - Talk","F",16,76,2727,"StudyProc3","Discussion - ?","talk",2214
"D_JOL B 2",142,1,"BlockProc1","Block1",24,"Herd - Cow","F",17,86,3434,"StudyProc3","Herd - ?","cow",1735
"D_JOL B 2",142,1,"BlockProc1","Block1",56,"Credit - Card","F",18,100,1034,"StudyProc3","Credit - ?","card",2020
"D_JOL B 2",142,1,"BlockProc1","Block1",30,"Orchid - Flower","F",19,79,1512,"StudyProc3","Orchid - ?","flower",2305
"D_JOL B 2",142,1,"BlockProc1","Block1",7,"Tuna -  Fish","F",20,89,2896,"StudyProc3","Tuna - ?","salad",2359
"D_JOL B 2",142,1,"BlockProc1","Block1",50,"Full - Enough","B",21,94,1497,"StudyProc3","Full - ?","complete",3964
"D_JOL B 2",142,1,"BlockProc1","Block1",62,"Drink - Sip","B",22,99,854,"StudyProc3","Drink - ?","water",3600
"D_JOL B 2",142,1,"BlockProc1","Block1",18,"Dark - Cave","B",23,82,2975,"StudyProc3","Dark - ?","light",2230
"D_JOL B 2",142,1,"BlockProc1","Block1",14,"Take - Seize","B",24,7,3419,"StudyProc3","Take - ?","away",2233
"D_JOL B 2",142,1,"BlockProc1","Block1",6,"Height - Growth","B",25,89,1959,"StudyProc3","Height - ?","weight",3527
"D_JOL B 2",142,1,"BlockProc1","Block1",64,"Sentence - Word","B",26,78,2563,"StudyProc3","Sentence - ?","word",2095
"D_JOL B 2",142,1,"BlockProc1","Block1",58,"Bug - Wasp","B",27,66,1256,"StudyProc3","Bug - ?","fly",2066
"D_JOL B 2",142,1,"BlockProc1","Block1",67,"Math - Division","B",28,76,1489,"StudyProc3","Math - ?","tutor",3087
"D_JOL B 2",142,1,"BlockProc1","Block1",41,"Law - Attorney","B",29,90,2115,"StudyProc3","Law - ?","order",2377
"D_JOL B 2",142,1,"BlockProc1","Block1",77,"Great - Fantastic","B",30,100,1728,"StudyProc3","Great - ?","fantasti",6463
"D_JOL B 2",142,1,"BlockProc1","Block1",59,"Key - Latch","B",31,48,1920,"StudyProc3","Key - ?","stone",3223
"D_JOL B 2",142,1,"BlockProc1","Block1",25,"Hot - Chili","B",32,94,3238,"StudyProc3","Hot - ?","chili",3287
"D_JOL B 2",142,1,"BlockProc1","Block1",51,"Ball - Racket","B",33,25,1902,"StudyProc3","Ball - ?","base",2136
"D_JOL B 2",142,1,"BlockProc1","Block1",63,"Work - Chore","B",34,49,2465,"StudyProc3","Work - ?","chore",2661
"D_JOL B 2",142,1,"BlockProc1","Block1",21,"Hunger - Famine","B",35,75,1858,"StudyProc3","Hunger - ?","food",2212
"D_JOL B 2",142,1,"BlockProc1","Block1",43,"Sleep - Drowsy","B",36,66,3895,"StudyProc3","Sleep - ?","nap",2309
"D_JOL B 2",142,1,"BlockProc1","Block1",78,"Smell - Stench","B",37,66,1653,"StudyProc3","Smell - ?","stench",3806
"D_JOL B 2",142,1,"BlockProc1","Block1",23,"Clothes - Attire","B",38,99,2390,"StudyProc3","Clothes - ?","attire",5655
"D_JOL B 2",142,1,"BlockProc1","Block1",27,"Plane - Pilot","B",39,72,1773,"StudyProc3","Plane - ?","aircraft",3181
"D_JOL B 2",142,1,"BlockProc1","Block1",66,"Fire - Blaze","B",40,100,1315,"StudyProc3","Fire - ?","blaze",2653
"D_JOL B 2",142,1,"BlockProc1","Block1",73,"Due - Assignment","S",41,50,1437,"StudyProc3","Due - ?","paper",2586
"D_JOL B 2",142,1,"BlockProc1","Block1",52,"Number - Amount","S",42,59,2375,"StudyProc3","Number - ?","amount",2189
"D_JOL B 2",142,1,"BlockProc1","Block1",38,"Location - Site","S",43,69,2914,"StudyProc3","Location - ?","destination",4119
"D_JOL B 2",142,1,"BlockProc1","Block1",13,"Dump - Waste","S",44,83,2313,"StudyProc3","Dump - ?","trash",2393
"D_JOL B 2",142,1,"BlockProc1","Block1",83,"Trial - Jury","S",45,67,2331,"StudyProc3","Trial - ?","jury",2341
"D_JOL B 2",142,1,"BlockProc1","Block1",49,"Architecture - Design","S",46,87,3335,"StudyProc3","Architecture - ?","design",3513
"D_JOL B 2",142,1,"BlockProc1","Block1",53,"Grill -Bar","S",47,74,1955,"StudyProc3","Grill - ?","party",2956
"D_JOL B 2",142,1,"BlockProc1","Block1",45,"Kidney - Liver","S",48,58,2467,"StudyProc3","Kidney - ?","stone",2871
"D_JOL B 2",142,1,"BlockProc1","Block1",20,"Begin - End","S",49,100,2621,"StudyProc3","Begin - ?","start",2994
"D_JOL B 2",142,1,"BlockProc1","Block1",61,"Blow - Wind","S",50,89,1680,"StudyProc3","Blow - ?","out",2475
"D_JOL B 2",142,1,"BlockProc1","Block1",69,"Pop - Soda","S",51,86,2173,"StudyProc3","Pop - ?","tart",2277
"D_JOL B 2",142,1,"BlockProc1","Block1",42,"Wine - Cheese","S",52,100,1071,"StudyProc3","Wine - ?","cheese",2605
"D_JOL B 2",142,1,"BlockProc1","Block1",33,"Bathroom - Toilet","S",53,100,3174,"StudyProc3","Bathroom - ?","toliet",3062
"D_JOL B 2",142,1,"BlockProc1","Block1",76,"Choice - Decision","S",54,100,824,"StudyProc3","Choice - ?","decision",3223
"D_JOL B 2",142,1,"BlockProc1","Block1",44,"Shoe - Foot","S",55,100,952,"StudyProc3","Shoe - ?","lace",2528
"D_JOL B 2",142,1,"BlockProc1","Block1",47,"Lettuce - Salad","S",56,100,952,"StudyProc3","Lettuce - ?","salad",2169
"D_JOL B 2",142,1,"BlockProc1","Block1",68,"Past - Future","S",57,93,1803,"StudyProc3","Past - ?","future",3145
"D_JOL B 2",142,1,"BlockProc1","Block1",54,"Honey - Bee","S",58,90,1838,"StudyProc3","Honey - ?","tea",2780
"D_JOL B 2",142,1,"BlockProc1","Block1",79,"Baby - Child","S",59,81,2050,"StudyProc3","Baby - ?","child",2926
"D_JOL B 2",142,1,"BlockProc1","Block1",31,"Circle - Round","S",60,100,1961,"StudyProc3","Circle - ?","round",2801
"D_JOL B 2",142,1,"BlockProc1","Block1",26,"Pusher - Clutter","U",61,47,3734,"StudyProc3","Pusher - ?","puller",3863
"D_JOL B 2",142,1,"BlockProc1","Block1",82,"Dietary - Sacking","U",62,10,2582,"StudyProc3","Dietary - ?","food",2411
"D_JOL B 2",142,1,"BlockProc1","Block1",46,"Park - Hungry","U",63,47,3461,"StudyProc3","Park - ?","rec",2726
"D_JOL B 2",142,1,"BlockProc1","Block1",29,"Lift - Woman","U",64,28,1898,"StudyProc3","Lift - ?","up",2358
"D_JOL B 2",142,1,"BlockProc1","Block1",8,"Soon - Belt","U",65,33,1329,"StudyProc3","Soon - ?","far",4434
"D_JOL B 2",142,1,"BlockProc1","Block1",32,"Discover - Floor","U",66,53,2065,"StudyProc3","Discover - ?","explore",2864
"D_JOL B 2",142,1,"BlockProc1","Block1",65,"Death - Business","U",67,23,1536,"StudyProc3","Death - ?","coffin",2952
"D_JOL B 2",142,1,"BlockProc1","Block1",39,"Debate - Sight","U",68,39,2428,"StudyProc3","Debate - ?","argue",2967
"D_JOL B 2",142,1,"BlockProc1","Block1",9,"Artery - Bronze","U",69,23,1087,"StudyProc3","Artery - ?","vein",2669
"D_JOL B 2",142,1,"BlockProc1","Block1",70,"Fix - Hand","U",70,43,4105,"StudyProc3","Fix - ?","hand",2543
"D_JOL B 2",142,1,"BlockProc1","Block1",37,"Machine - Position","U",71,36,1026,"StudyProc3","Machine - ?","power",3743
"D_JOL B 2",142,1,"BlockProc1","Block1",71,"Happy - Car","U",72,29,3144,"StudyProc3","Happy - ?","sad",2553
"D_JOL B 2",142,1,"BlockProc1","Block1",12,"Allow - Tuck","U",73,42,2306,"StudyProc3","Allow - ?","do",5526
"D_JOL B 2",142,1,"BlockProc1","Block1",57,"Art - Lion","U",74,41,3494,"StudyProc3","Art - ?","dog",2703
"D_JOL B 2",142,1,"BlockProc1","Block1",22,"Strong - Accident","U",75,45,1463,"StudyProc3","Strong - ?","power",3114
"D_JOL B 2",142,1,"BlockProc1","Block1",34,"Sugar - Riddle","U",76,36,2110,"StudyProc3","Sugar - ?","cake",2664
"D_JOL B 2",142,1,"BlockProc1","Block1",72,"Valley - Add","U",77,16,1126,"StudyProc3","Valley - ?","mountain",3634
"D_JOL B 2",142,1,"BlockProc1","Block1",19,"Cash - Would","U",78,29,7465,"StudyProc3","Cash - ?","reward",3161
"D_JOL B 2",142,1,"BlockProc1","Block1",10,"Hide - Sick","U",79,43,1824,"StudyProc3","Hide - ?","seek",4263
"D_JOL B 2",142,1,"BlockProc1","Block1",40,"King - Vase","U",80,34,1208,"StudyProc3","King - ?","queen",3247
"D_JOL B 2",146,1,"BlockProc1","Block1",11,"Delinquent - Bad","F",1,25,8124,"StudyProc3","Delinquent - ?","bad",2353
"D_JOL B 2",146,1,"BlockProc1","Block1",29,"Digestion - Stomach","F",2,50,5494,"StudyProc3","Digestion - ?","stomach",3117
"D_JOL B 2",146,1,"BlockProc1","Block1",22,"Wage - Money","F",3,95,4430,"StudyProc3","Wage - ?","money",6304
"D_JOL B 2",146,1,"BlockProc1","Block1",21,"Chisel - Hammer","F",4,10,9916,"StudyProc3","Chisel - ?","",8973
"D_JOL B 2",146,1,"BlockProc1","Block1",25,"Editor - News","F",5,50,6570,"StudyProc3","Editor - ?","news",2248
"D_JOL B 2",146,1,"BlockProc1","Block1",59,"Hornet - Sting","F",6,55,4907,"StudyProc3","Hornet - ?","sting",6077
"D_JOL B 2",146,1,"BlockProc1","Block1",36,"Bitter - Cold","F",7,50,6559,"StudyProc3","Bitter - ?","cold",5444
"D_JOL B 2",146,1,"BlockProc1","Block1",68,"Root - Plant","F",8,45,3052,"StudyProc3","Root - ?","plant",3052
"D_JOL B 2",146,1,"BlockProc1","Block1",57,"Swan - Bird","F",9,40,4401,"StudyProc3","Swan - ?","fish",12497
"D_JOL B 2",146,1,"BlockProc1","Block1",41,"Paw - Dog","F",10,100,9223,"StudyProc3","Paw - ?","dog",1777
"D_JOL B 2",146,1,"BlockProc1","Block1",14,"Way - Out","F",11,20,4158,"StudyProc3","Way - ?","out",2742
"D_JOL B 2",146,1,"BlockProc1","Block1",74,"Hygiene - Clean","F",12,85,4691,"StudyProc3","Hygiene - ?","clean",2373
"D_JOL B 2",146,1,"BlockProc1","Block1",19,"Bridge - Water","F",13,100,3829,"StudyProc3","Bridge - ?","water",2093
"D_JOL B 2",146,1,"BlockProc1","Block1",73,"Geology - Rock","F",14,100,7696,"StudyProc3","Geology - ?","rock",2511
"D_JOL B 2",146,1,"BlockProc1","Block1",49,"Revolution - War","F",15,80,6149,"StudyProc3","Revolution - ?","war",2821
"D_JOL B 2",146,1,"BlockProc1","Block1",54,"Discussion - Talk","F",16,95,6144,"StudyProc3","Discussion - ?","talk",3476
"D_JOL B 2",146,1,"BlockProc1","Block1",69,"Herd - Cow","F",17,50,6437,"StudyProc3","Herd - ?","cow",2858
"D_JOL B 2",146,1,"BlockProc1","Block1",30,"Credit - Card","F",18,100,2388,"StudyProc3","Credit - ?","card",1971
"D_JOL B 2",146,1,"BlockProc1","Block1",61,"Orchid - Flower","F",19,70,9514,"StudyProc3","Orchid - ?","flower",2489
"D_JOL B 2",146,1,"BlockProc1","Block1",43,"Tuna -  Fish","F",20,95,7512,"StudyProc3","Tuna - ?","fish",1830
"D_JOL B 2",146,1,"BlockProc1","Block1",81,"Full - Enough","B",21,45,5517,"StudyProc3","Full - ?","enough",5322
"D_JOL B 2",146,1,"BlockProc1","Block1",34,"Drink - Sip","B",22,40,3894,"StudyProc3","Drink - ?","water",4012
"D_JOL B 2",146,1,"BlockProc1","Block1",70,"Dark - Cave","B",23,6,6530,"StudyProc3","Dark - ?","valley",2823
"D_JOL B 2",146,1,"BlockProc1","Block1",39,"Take - Seize","B",24,5,8558,"StudyProc3","Take - ?","give",27492
"D_JOL B 2",146,1,"BlockProc1","Block1",44,"Height - Growth","B",25,65,11149,"StudyProc3","Height - ?","growth",3098
"D_JOL B 2",146,1,"BlockProc1","Block1",77,"Sentence - Word","B",26,50,3249,"StudyProc3","Sentence - ?","word",2029
"D_JOL B 2",146,1,"BlockProc1","Block1",78,"Bug - Wasp","B",27,55,6024,"StudyProc3","Bug - ?","wasp",6337
"D_JOL B 2",146,1,"BlockProc1","Block1",23,"Math - Division","B",28,50,8233,"StudyProc3","Math - ?","division",5152
"D_JOL B 2",146,1,"BlockProc1","Block1",7,"Law - Attorney","B",29,35,6106,"StudyProc3","Law - ?","jury",5998
"D_JOL B 2",146,1,"BlockProc1","Block1",67,"Great - Fantastic","B",30,95,4742,"StudyProc3","Great - ?","fascinated",23932
"D_JOL B 2",146,1,"BlockProc1","Block1",60,"Key - Latch","B",31,40,7757,"StudyProc3","Key - ?","latch",3860
"D_JOL B 2",146,1,"BlockProc1","Block1",42,"Hot - Chili","B",32,45,7537,"StudyProc3","Hot - ?","cold",7415
"D_JOL B 2",146,1,"BlockProc1","Block1",28,"Ball - Racket","B",33,45,6730,"StudyProc3","Ball - ?","catcher",8672
"D_JOL B 2",146,1,"BlockProc1","Block1",35,"Work - Chore","B",34,35,12122,"StudyProc3","Work - ?","chore",9128
"D_JOL B 2",146,1,"BlockProc1","Block1",31,"Hunger - Famine","B",35,10,9014,"StudyProc3","Hunger - ?","famine",3327
"D_JOL B 2",146,1,"BlockProc1","Block1",24,"Sleep - Drowsy","B",36,40,4367,"StudyProc3","Sleep - ?","nap",10475
"D_JOL B 2",146,1,"BlockProc1","Block1",56,"Smell - Stench","B",37,45,3809,"StudyProc3","Smell - ?","clean",22134
"D_JOL B 2",146,1,"BlockProc1","Block1",83,"Clothes - Attire","B",38,30,5767,"StudyProc3","Clothes - ?","attire",4674
"D_JOL B 2",146,1,"BlockProc1","Block1",80,"Plane - Pilot","B",39,35,13519,"StudyProc3","Plane - ?","pilot",4312
"D_JOL B 2",146,1,"BlockProc1","Block1",64,"Fire - Blaze","B",40,30,7591,"StudyProc3","Fire - ?","blaze",3185
"D_JOL B 2",146,1,"BlockProc1","Block1",6,"Due - Assignment","S",41,100,3527,"StudyProc3","Due - ?","amount",5331
"D_JOL B 2",146,1,"BlockProc1","Block1",52,"Number - Amount","S",42,35,11915,"StudyProc3","Number - ?","amount",2710
"D_JOL B 2",146,1,"BlockProc1","Block1",53,"Location - Site","S",43,50,12702,"StudyProc3","Location - ?","point",22104
"D_JOL B 2",146,1,"BlockProc1","Block1",45,"Dump - Waste","S",44,55,5964,"StudyProc3","Dump - ?","waste",4273
"D_JOL B 2",146,1,"BlockProc1","Block1",79,"Trial - Jury","S",45,35,8890,"StudyProc3","Trial - ?","jury",10175
"D_JOL B 2",146,1,"BlockProc1","Block1",75,"Architecture - Design","S",46,45,6381,"StudyProc3","Architecture - ?","design",6528
"D_JOL B 2",146,1,"BlockProc1","Block1",40,"Grill -Bar","S",47,50,6079,"StudyProc3","Grill - ?","bar",1790
"D_JOL B 2",146,1,"BlockProc1","Block1",82,"Kidney - Liver","S",48,60,7258,"StudyProc3","Kidney - ?","liver",2469
"D_JOL B 2",146,1,"BlockProc1","Block1",76,"Begin - End","S",49,100,4021,"StudyProc3","Begin - ?","end",2016
"D_JOL B 2",146,1,"BlockProc1","Block1",37,"Blow - Wind","S",50,80,18245,"StudyProc3","Blow - ?","wind",5269
"D_JOL B 2",146,1,"BlockProc1","Block1",12,"Pop - Soda","S",51,85,7024,"StudyProc3","Pop - ?","soda",2084
"D_JOL B 2",146,1,"BlockProc1","Block1",16,"Wine - Cheese","S",52,35,5509,"StudyProc3","Wine - ?","cheese",4165
"D_JOL B 2",146,1,"BlockProc1","Block1",85,"Bathroom - Toilet","S",53,50,5387,"StudyProc3","Bathroom - ?","toilet",2884
"D_JOL B 2",146,1,"BlockProc1","Block1",51,"Choice - Decision","S",54,75,7092,"StudyProc3","Choice - ?","decission",19781
"D_JOL B 2",146,1,"BlockProc1","Block1",10,"Shoe - Foot","S",55,100,4304,"StudyProc3","Shoe - ?","laces",16023
"D_JOL B 2",146,1,"BlockProc1","Block1",46,"Lettuce - Salad","S",56,100,5650,"StudyProc3","Lettuce - ?","salad",2448
"D_JOL B 2",146,1,"BlockProc1","Block1",84,"Past - Future","S",57,100,6892,"StudyProc3","Past - ?","future",4581
"D_JOL B 2",146,1,"BlockProc1","Block1",13,"Honey - Bee","S",58,100,3511,"StudyProc3","Honey - ?","bee",3144
"D_JOL B 2",146,1,"BlockProc1","Block1",48,"Baby - Child","S",59,100,5034,"StudyProc3","Baby - ?","child",1922
"D_JOL B 2",146,1,"BlockProc1","Block1",63,"Circle - Round","S",60,85,3841,"StudyProc3","Circle - ?","round",2501
"D_JOL B 2",146,1,"BlockProc1","Block1",72,"Pusher - Clutter","U",61,40,5604,"StudyProc3","Pusher - ?","clutter",7209
"D_JOL B 2",146,1,"BlockProc1","Block1",8,"Dietary - Sacking","U",62,10,3698,"StudyProc3","Dietary - ?","eat",11300
"D_JOL B 2",146,1,"BlockProc1","Block1",55,"Park - Hungry","U",63,70,6758,"StudyProc3","Park - ?","hunger",5348
"D_JOL B 2",146,1,"BlockProc1","Block1",20,"Lift - Woman","U",64,45,8246,"StudyProc3","Lift - ?","woman",1906
"D_JOL B 2",146,1,"BlockProc1","Block1",71,"Soon - Belt","U",65,10,2774,"StudyProc3","Soon - ?","end",9110
"D_JOL B 2",146,1,"BlockProc1","Block1",62,"Discover - Floor","U",66,45,5750,"StudyProc3","Discover - ?","",11058
"D_JOL B 2",146,1,"BlockProc1","Block1",17,"Death - Business","U",67,30,22148,"StudyProc3","Death - ?","coffin",7312
"D_JOL B 2",146,1,"BlockProc1","Block1",32,"Debate - Sight","U",68,30,11381,"StudyProc3","Debate - ?","see",10989
"D_JOL B 2",146,1,"BlockProc1","Block1",9,"Artery - Bronze","U",69,10,4915,"StudyProc3","Artery - ?","gallery",13616
"D_JOL B 2",146,1,"BlockProc1","Block1",33,"Fix - Hand","U",70,70,4993,"StudyProc3","Fix - ?","",7210
"D_JOL B 2",146,1,"BlockProc1","Block1",38,"Machine - Position","U",71,65,4641,"StudyProc3","Machine - ?","position",3523
"D_JOL B 2",146,1,"BlockProc1","Block1",66,"Happy - Car","U",72,65,9075,"StudyProc3","Happy - ?","car",3111
"D_JOL B 2",146,1,"BlockProc1","Block1",27,"Allow - Tuck","U",73,5,2768,"StudyProc3","Allow - ?","pass",5434
"D_JOL B 2",146,1,"BlockProc1","Block1",47,"Art - Lion","U",74,25,4149,"StudyProc3","Art - ?","lion",3497
"D_JOL B 2",146,1,"BlockProc1","Block1",65,"Strong - Accident","U",75,20,5025,"StudyProc3","Strong - ?","",11004
"D_JOL B 2",146,1,"BlockProc1","Block1",26,"Sugar - Riddle","U",76,10,7361,"StudyProc3","Sugar - ?","",13850
"D_JOL B 2",146,1,"BlockProc1","Block1",18,"Valley - Add","U",77,35,9261,"StudyProc3","Valley - ?","",10090
"D_JOL B 2",146,1,"BlockProc1","Block1",15,"Cash - Would","U",78,15,11624,"StudyProc3","Cash - ?","money",24636
"D_JOL B 2",146,1,"BlockProc1","Block1",50,"Hide - Sick","U",79,45,9919,"StudyProc3","Hide - ?","find",14407
"D_JOL B 2",146,1,"BlockProc1","Block1",58,"King - Vase","U",80,40,5022,"StudyProc3","King - ?","queen",4534
"D_JOL B 2",150,1,"BlockProc1","Block1",13,"Delinquent - Bad","F",1,60,2067,"StudyProc3","Delinquent - ?","bad",1440
"D_JOL B 2",150,1,"BlockProc1","Block1",10,"Digestion - Stomach","F",2,70,4332,"StudyProc3","Digestion - ?","stomach",3049
"D_JOL B 2",150,1,"BlockProc1","Block1",31,"Wage - Money","F",3,90,1871,"StudyProc3","Wage - ?","money",4768
"D_JOL B 2",150,1,"BlockProc1","Block1",48,"Chisel - Hammer","F",4,30,1814,"StudyProc3","Chisel - ?","hammer",2852
"D_JOL B 2",150,1,"BlockProc1","Block1",56,"Editor - News","F",5,30,2905,"StudyProc3","Editor - ?","news",1622
"D_JOL B 2",150,1,"BlockProc1","Block1",84,"Hornet - Sting","F",6,50,1787,"StudyProc3","Hornet - ?","sting",1873
"D_JOL B 2",150,1,"BlockProc1","Block1",46,"Bitter - Cold","F",7,40,1691,"StudyProc3","Bitter - ?","sweet",1840
"D_JOL B 2",150,1,"BlockProc1","Block1",69,"Root - Plant","F",8,80,2098,"StudyProc3","Root - ?","plant",5240
"D_JOL B 2",150,1,"BlockProc1","Block1",9,"Swan - Bird","F",9,60,2256,"StudyProc3","Swan - ?","bird",1706
"D_JOL B 2",150,1,"BlockProc1","Block1",60,"Paw - Dog","F",10,50,1962,"StudyProc3","Paw - ?","dog",1554
"D_JOL B 2",150,1,"BlockProc1","Block1",80,"Way - Out","F",11,50,1718,"StudyProc3","Way - ?","life",3148
"D_JOL B 2",150,1,"BlockProc1","Block1",41,"Hygiene - Clean","F",12,90,1872,"StudyProc3","Hygiene - ?","clean",1774
"D_JOL B 2",150,1,"BlockProc1","Block1",11,"Bridge - Water","F",13,50,2885,"StudyProc3","Bridge - ?","water",1595
"D_JOL B 2",150,1,"BlockProc1","Block1",76,"Geology - Rock","F",14,70,2442,"StudyProc3","Geology - ?","rock",1460
"D_JOL B 2",150,1,"BlockProc1","Block1",62,"Revolution - War","F",15,100,1806,"StudyProc3","Revolution - ?","end",2879
"D_JOL B 2",150,1,"BlockProc1","Block1",6,"Discussion - Talk","F",16,60,2822,"StudyProc3","Discussion - ?","talk",1669
"D_JOL B 2",150,1,"BlockProc1","Block1",20,"Herd - Cow","F",17,40,2247,"StudyProc3","Herd - ?","cow",1518
"D_JOL B 2",150,1,"BlockProc1","Block1",45,"Credit - Card","F",18,100,2216,"StudyProc3","Credit - ?","card",1459
"D_JOL B 2",150,1,"BlockProc1","Block1",22,"Orchid - Flower","F",19,40,3686,"StudyProc3","Orchid - ?","flower",1670
"D_JOL B 2",150,1,"BlockProc1","Block1",53,"Tuna -  Fish","F",20,50,2477,"StudyProc3","Tuna - ?","fish",1804
"D_JOL B 2",150,1,"BlockProc1","Block1",39,"Full - Enough","B",21,80,1786,"StudyProc3","Full - ?","enough",3085
"D_JOL B 2",150,1,"BlockProc1","Block1",18,"Drink - Sip","B",22,70,3253,"StudyProc3","Drink - ?","sip",1451
"D_JOL B 2",150,1,"BlockProc1","Block1",15,"Dark - Cave","B",23,50,2193,"StudyProc3","Dark - ?","soul",2330
"D_JOL B 2",150,1,"BlockProc1","Block1",70,"Take - Seize","B",24,70,2322,"StudyProc3","Take - ?","give",1513
"D_JOL B 2",150,1,"BlockProc1","Block1",78,"Height - Growth","B",25,60,2071,"StudyProc3","Height - ?","growth",2128
"D_JOL B 2",150,1,"BlockProc1","Block1",77,"Sentence - Word","B",26,30,2879,"StudyProc3","Sentence - ?","word",3230
"D_JOL B 2",150,1,"BlockProc1","Block1",28,"Bug - Wasp","B",27,50,2013,"StudyProc3","Bug - ?","insect",2008
"D_JOL B 2",150,1,"BlockProc1","Block1",19,"Math - Division","B",28,40,8003,"StudyProc3","Math - ?","hard",2541
"D_JOL B 2",150,1,"BlockProc1","Block1",36,"Law - Attorney","B",29,NA,392,"StudyProc3","Law - ?","jury",4020
"D_JOL B 2",150,1,"BlockProc1","Block1",58,"Great - Fantastic","B",30,0,2416,"StudyProc3","Great - ?","awesome",3344
"D_JOL B 2",150,1,"BlockProc1","Block1",66,"Key - Latch","B",31,0,3536,"StudyProc3","Key - ?","door",1764
"D_JOL B 2",150,1,"BlockProc1","Block1",50,"Hot - Chili","B",32,40,2525,"StudyProc3","Hot - ?","chilli",2572
"D_JOL B 2",150,1,"BlockProc1","Block1",64,"Ball - Racket","B",33,0,2334,"StudyProc3","Ball - ?","court",3338
"D_JOL B 2",150,1,"BlockProc1","Block1",8,"Work - Chore","B",34,60,2611,"StudyProc3","Work - ?","chore",3482
"D_JOL B 2",150,1,"BlockProc1","Block1",83,"Hunger - Famine","B",35,50,1165,"StudyProc3","Hunger - ?","enough",3909
"D_JOL B 2",150,1,"BlockProc1","Block1",38,"Sleep - Drowsy","B",36,80,2397,"StudyProc3","Sleep - ?","soft",7522
"D_JOL B 2",150,1,"BlockProc1","Block1",81,"Smell - Stench","B",37,40,1489,"StudyProc3","Smell - ?","stench",3789
"D_JOL B 2",150,1,"BlockProc1","Block1",67,"Clothes - Attire","B",38,50,3930,"StudyProc3","Clothes - ?","hanger",4405
"D_JOL B 2",150,1,"BlockProc1","Block1",17,"Plane - Pilot","B",39,60,2385,"StudyProc3","Plane - ?","pilot",2510
"D_JOL B 2",150,1,"BlockProc1","Block1",52,"Fire - Blaze","B",40,50,1925,"StudyProc3","Fire - ?","ball",2351
"D_JOL B 2",150,1,"BlockProc1","Block1",33,"Due - Assignment","S",41,100,1810,"StudyProc3","Due - ?","assignment",3916
"D_JOL B 2",150,1,"BlockProc1","Block1",85,"Number - Amount","S",42,0,4562,"StudyProc3","Number - ?","off",3803
"D_JOL B 2",150,1,"BlockProc1","Block1",23,"Location - Site","S",43,30,1618,"StudyProc3","Location - ?","site",2020
"D_JOL B 2",150,1,"BlockProc1","Block1",26,"Dump - Waste","S",44,NA,425,"StudyProc3","Dump - ?","truck",3130
"D_JOL B 2",150,1,"BlockProc1","Block1",37,"Trial - Jury","S",45,80,1948,"StudyProc3","Trial - ?","jury",1693
"D_JOL B 2",150,1,"BlockProc1","Block1",34,"Architecture - Design","S",46,90,2164,"StudyProc3","Architecture - ?","design",3105
"D_JOL B 2",150,1,"BlockProc1","Block1",79,"Grill -Bar","S",47,60,2164,"StudyProc3","Grill - ?","bear",3842
"D_JOL B 2",150,1,"BlockProc1","Block1",51,"Kidney - Liver","S",48,90,1105,"StudyProc3","Kidney - ?","liver",1578
