ExperimentName,Subject,Direction,JOL,JOL_RT,recall_cue,Recall_Response,sorted_JOL_CUE,sorted_JOL_TARGET,percent_match,scored
D_JOL C 2,131,B,100,2991,Long,hair,Long,extension,0,0
D_JOL C 2,131,B,100,3614,Tie,shoe,Tie,shoelace,200,0
D_JOL C 2,131,B,100,8445,End,begin,End,begin,100,1
D_JOL C 2,131,B,100,1337,Dog,food,Dog,paw,0,0
D_JOL C 2,131,B,100,3588,Trash,ba,Trash,litter,0,0
D_JOL C 2,131,B,100,4672,Cut,ties,Cut,chop,0,0
D_JOL C 2,131,B,100,2202,Eat,ou,Eat,dine,0,0
D_JOL C 2,131,B,100,1541,Scissors,cut,Scissors,shears,0,0
D_JOL C 2,131,B,100,5079,Fight,calm,Fight,feud,0,0
D_JOL C 2,131,B,100,3007,Love,hate,Love,affection,0,0
D_JOL C 2,131,S,100,4600,Shave,head,Shave,razor,0,0
D_JOL C 2,131,S,100,5709,Jar,mustard,Jar,mason,0,0
D_JOL C 2,131,S,100,2817,Bracelet,chai,Bracelet,wrist,0,0
D_JOL C 2,131,S,100,1952,Away,near,Away,gone,0,0
D_JOL C 2,131,S,100,2793,Ground,beef,Ground,earth,0,0
D_JOL C 2,131,S,100,4773,Lonely,alone,Lonely,alone,100,1
D_JOL C 2,131,S,100,3173,Wet,clother,Wet,dry,0,0
D_JOL C 2,131,S,100,3622,Lie,down,Lie,truth,0,0
D_JOL C 2,131,S,100,2115,Communication,talk,Communication,phone,0,0
D_JOL C 2,131,S,100,6708,Reel,fish,Reel,rod,0,0
D_JOL C 2,131,U,100,3256,Tan,pale,Tan,sun,0,0
D_JOL C 2,131,U,100,2380,Election,year,Election,maze,0,0
D_JOL C 2,131,U,100,4324,Joke,play,Joke,keys,0,0
D_JOL C 2,131,U,100,4813,Children,play,Children,mirror,0,0
D_JOL C 2,131,U,100,2631,Main,street,Main,scar,0,0
D_JOL C 2,143,F,100,1878,Drowsy,sleepy,Drowsy,sleep,0,0
D_JOL C 2,151,F,100,1914,Enough,,Enough,full,0,0
D_JOL C 2,151,F,100,2943,Sip,drink,Sip,drink,100,1
D_JOL C 2,151,F,100,1754,Cave,dark,Cave,dark,100,1
D_JOL C 2,151,F,100,2450,Seize,take,Seize,take,100,1
D_JOL C 2,151,F,100,1911,Growth,height,Growth,height,100,1
D_JOL C 2,151,F,100,2922,Word,,Word,sentence,0,0
D_JOL C 2,151,F,100,2014,Wasp,sting,Wasp,bug,0,0
D_JOL C 2,151,F,100,2147,Division,subtraction,Division,math,0,0
D_JOL C 2,151,F,100,2501,Attorney,court,Attorney,law,0,0
D_JOL C 2,151,F,100,1676,Fantastic,amazing,Fantastic,great,0,0
D_JOL C 2,151,F,100,3023,Latch,,Latch,key,0,0
D_JOL C 2,151,F,100,2670,Chili,hot,Chili,hot,100,1
D_JOL C 2,151,F,100,2952,Racket,ball,Racket,ball,100,1
D_JOL C 2,151,F,100,2134,Chore,,Chore,work,0,0
D_JOL C 2,151,F,100,2256,Famine,hunger,Famine,hunger,100,1
D_JOL C 2,151,F,100,2160,Drowsy,tire,Drowsy,sleep,0,0
D_JOL C 2,151,F,100,2467,Attire,clothes,Attire,clothes,100,1
D_JOL C 2,151,F,100,2318,Pilot,plane,Pilot,plane,100,1
D_JOL C 2,151,F,100,1792,Blaze,fire,Blaze,fire,100,1
D_JOL C 2,151,B,100,3113,Bad,news,Bad,delinquent,0,0
D_JOL C 2,151,B,100,2578,Stomach,full,Stomach,digestion,0,0
D_JOL C 2,151,B,100,4390,Money,amount,Money,wage,0,0
D_JOL C 2,151,B,100,1952,Hammer,nail,Hammer,chisel,0,0
D_JOL C 2,151,B,100,4673,News,old,News,editor,0,0
D_JOL C 2,151,B,100,1779,Sting,hornet,Sting,hornet,100,1
D_JOL C 2,151,B,100,1976,Cold,war,Cold,bitter,0,0
D_JOL C 2,151,B,100,1545,Plant,green,Plant,root,0,0
D_JOL C 2,151,B,100,2609,Bird,fly,Bird,swan,0,0
D_JOL C 2,151,B,100,2902,Dog,food,Dog,paw,0,0
D_JOL C 2,151,B,100,2105,Out,in,Out,way,0,0
D_JOL C 2,151,B,100,2167,Clean,dirty,Clean,hygiene,0,0
D_JOL C 2,151,B,100,3164,Water,sink,Water,bridge,0,0
D_JOL C 2,151,B,100,1310,Rock,stone,Rock,geology,0,0
D_JOL C 2,151,B,100,1809,War,revolution,War,revolution,100,1
D_JOL C 2,151,B,100,2624,Talk,speak,Talk,discussion,0,0
D_JOL C 2,151,B,100,2485,Cow,moo,Cow,herd,0,0
D_JOL C 2,151,B,100,3638,Card,credit,Card,credit,100,1
D_JOL C 2,151,B,100,3047,Flower,pot,Flower,orchid,0,0
D_JOL C 2,151,B,100,2255,Fish,rid,Fish,tuna,0,0
D_JOL C 2,151,S,100,4461,Site,place,Site,location,0,0
D_JOL C 2,151,S,100,1490,Jury,judge,Jury,trial,0,0
D_JOL C 2,151,S,100,1671,Design,achertiey,Design,architecture,0,0
D_JOL C 2,151,S,100,1573,Bar,drink,Bar,grill,0,0
D_JOL C 2,151,S,100,2178,Liver,stomach,Liver,kidney,0,0
D_JOL C 2,151,S,100,2464,End,start,End,begin,0,0
D_JOL C 2,151,S,100,2004,Wind,cold,Wind,blow,0,0
D_JOL C 2,151,S,100,1621,Soda,can,Soda,pop,0,0
D_JOL C 2,151,S,100,1632,Cheese,cake,Cheese,wine,0,0
D_JOL C 2,151,S,100,1402,Toilet,paper,Toilet,bathroom,0,0
D_JOL C 2,151,S,100,1404,Decision,choice,Decision,choice,100,1
D_JOL C 2,151,S,100,1560,Foot,loose,Foot,shoe,0,0
D_JOL C 2,151,S,100,2286,Future,past,Future,past,100,1
D_JOL C 2,151,S,100,3447,Salad,lettece,Salad,lettuce,0,0
D_JOL C 2,151,S,100,2138,Bee,honey,Bee,honey,100,1
D_JOL C 2,151,S,100,2045,Child,children,Child,baby,0,0
D_JOL C 2,151,S,100,6474,Round,circle,Round,circle,100,1
D_JOL C 2,151,U,100,2853,Clutter,mess,Clutter,pusher,0,0
D_JOL C 2,151,U,100,2087,Sacking,,Sacking,dietary,0,0
D_JOL C 2,151,U,100,2902,Woman,girl,Woman,lift,0,0
D_JOL C 2,151,U,100,2712,Belt,buckle,Belt,soon,0,0
D_JOL C 2,151,U,100,1976,Floor,ground,Floor,discover,0,0
D_JOL C 2,151,U,100,3712,Business,suit,Business,death,0,0
D_JOL C 2,151,U,100,2238,Sight,eye,Sight,debate,0,0
D_JOL C 2,151,U,100,1747,Bronze,medal,Bronze,artery,0,0
D_JOL C 2,151,U,100,2590,Hand,arm,Hand,fix,0,0
D_JOL C 2,151,U,100,7104,Position,place,Position,machine,0,0
D_JOL C 2,151,U,100,2538,Car,,Car,happy,0,0
D_JOL C 2,151,U,100,1411,Tuck,,Tuck,allow,0,0
D_JOL C 2,151,U,100,6377,Lion,roar,Lion,art,0,0
D_JOL C 2,151,U,100,2273,Accident,car,Accident,strong,0,0
D_JOL C 2,151,U,100,4351,Riddle,,Riddle,sugar,0,0
D_JOL C 2,151,U,100,1456,Add,subtract,Add,valley,0,0
D_JOL C 2,151,U,100,2384,Would,could,Would,cash,0,0
D_JOL C 2,151,U,100,1804,Sick,healthy,Sick,hide,0,0
D_JOL C 2,151,U,100,1403,Vase,plant,Vase,king,0,0
D_JOL C 2,143,S,100,1554,Reel,fish,Reel,rod,0,0
D_JOL C 2,151,F,100,2620,Windsield,wiper,NA,NA,0,0
D_JOL C 2,151,F,100,2240,Actress,actor,Actress,star,0,0
D_JOL C 2,151,F,100,2163,Revenge,spiteful,Revenge,even,0,0
D_JOL C 2,151,F,100,1529,Strawberry,shortcake,Strawberry,fruit,0,0
D_JOL C 2,151,F,100,1394,Favorite,pie,Favorite,best,0,0
D_JOL C 2,151,F,100,1952,Panther,cat,Panther,cat,100,1
D_JOL C 2,151,F,100,1651,Coffin,death,Coffin,dead,0,0
D_JOL C 2,151,F,100,2821,Aircraft,carrier,Aircraft,plane,0,0
D_JOL C 2,151,F,100,1221,Sardine,tuna,Sardine,fish,0,0
D_JOL C 2,151,F,100,1998,League,football,League,baseball,0,0
D_JOL C 2,151,F,100,1843,Banker,bank,Banker,money,0,0
D_JOL C 2,151,F,100,1294,Truthful,FALSE,Truthful,honest,0,0
D_JOL C 2,151,F,100,1188,Nap,sleep,Nap,sleep,100,1
D_JOL C 2,151,F,100,2826,Brawl,fught,Brawl,fight,0,0
D_JOL C 2,151,B,100,1285,Long,extendedf,Long,extension,0,0
D_JOL C 2,151,B,100,2013,Game,video,Game,clue,0,0
D_JOL C 2,151,B,100,2230,Plant,green,Plant,root,0,0
D_JOL C 2,151,B,100,1307,Tie,rop,Tie,shoelace,0,0
D_JOL C 2,151,B,100,1329,Mystery,va,Mystery,detective,0,0
D_JOL C 2,151,B,100,1593,End,start,End,begin,0,0
D_JOL C 2,151,B,100,2039,Dog,food,Dog,paw,0,0
D_JOL C 2,151,B,100,1715,Red,blue,Red,cherry,0,0
D_JOL C 2,151,B,100,2346,Head,skull,Head,scalp,0,0
D_JOL C 2,151,B,100,1131,Car,seat,Car,happy,0,0
D_JOL C 2,151,B,100,2336,Donkey,mule,Donkey,mule,100,1
D_JOL C 2,151,B,100,1519,Paper,cut,Paper,document,0,0
D_JOL C 2,151,B,100,2006,Smell,nose,Smell,incense,0,0
D_JOL C 2,151,B,100,1256,Eat,dinner,Eat,dine,0,0
D_JOL C 2,151,B,100,2686,Scissors,cut,Scissors,shears,0,0
D_JOL C 2,151,B,100,1871,Fight,brawel,Fight,feud,0,0
D_JOL C 2,151,B,100,1442,Cold,winter,Cold,bitter,0,0
D_JOL C 2,151,B,100,1928,Love,hate,Love,affection,0,0
D_JOL C 2,151,S,100,1015,Equal,same,Equal,rights,0,0
D_JOL C 2,151,S,100,1220,Jar,macent,Jar,mason,0,0
D_JOL C 2,151,S,100,1667,Bracelet,ban,Bracelet,wrist,0,0
D_JOL C 2,151,S,100,2067,Carbon,black,Carbon,element,0,0
D_JOL C 2,151,S,100,1191,Away,gone,Away,gone,100,1
D_JOL C 2,151,S,100,2165,Drink,drinks,Drink,water,0,0
D_JOL C 2,151,S,100,1566,Ground,floor,Ground,earth,0,0
D_JOL C 2,151,S,100,1290,Lonely,alone,Lonely,alone,100,1
D_JOL C 2,151,S,100,1641,Seatbelt,buckle,Seatbelt,safety,0,0
D_JOL C 2,151,S,100,2259,Lie,TRUE,Lie,truth,0,0
D_JOL C 2,151,S,100,2079,Communication,line,Communication,phone,0,0
D_JOL C 2,151,S,100,1522,Reel,fishing,Reel,rod,0,0
D_JOL C 2,151,S,100,1317,Tick,tok,Tick,flea,0,0
D_JOL C 2,151,S,100,3001,Have,own,Have,own,100,1
D_JOL C 2,151,U,100,1498,Tan,line,Tan,sun,0,0
D_JOL C 2,151,U,100,1225,Maroon,msu,Maroon,justice,0,0
D_JOL C 2,151,U,100,2531,Cloth,winer,Cloth,stretch,0,0
D_JOL C 2,151,U,100,2798,Steak,burger,Steak,give,0,0
D_JOL C 2,151,U,100,1555,Election,day,Election,maze,0,0
D_JOL C 2,151,U,100,1137,Charm,charming,Charm,vehicle,0,0
D_JOL C 2,151,U,100,1715,Obtain,gather,Obtain,meat,0,0
D_JOL C 2,151,U,100,1577,Able,can,Able,crackle,0,0
D_JOL C 2,151,U,100,1823,Shake,bake,Shake,shell,0,0
D_JOL C 2,151,U,100,1265,Fiction,FALSE,Fiction,listen,0,0
D_JOL C 2,151,U,100,2473,Joke,clown,Joke,keys,0,0
D_JOL C 2,151,U,100,1291,Clothes,summe,NA,NA,0,0
D_JOL C 2,151,S,100,1120,Hate,hateded,Hate,name,0,0
D_JOL C 2,151,U,100,1191,Bang,boom,Bang,fuzzy,0,0
D_JOL C 2,151,U,100,1356,Clear,sky,Clear,moat,0,0
D_JOL C 2,151,U,100,991,Toil,bowel,Toil,lease,0,0
D_JOL C 2,151,U,100,1810,Sign,parking,Sign,loan,0,0
D_JOL C 2,151,U,100,2540,Ounce,gram,Ounce,both,0,0
D_JOL C 2,151,U,100,1862,Children,,Children,mirror,0,0
D_JOL C 2,151,U,100,1426,Main,screen,Main,scar,0,0
D_JOL C 2,116,F,100,2908,Enough,plenty,Enough,full,0,0
D_JOL C 2,116,F,100,3018,Sip,water,Sip,drink,0,0
D_JOL C 2,116,F,100,2528,Cave,man,Cave,dark,0,0
D_JOL C 2,116,F,100,3865,Seize,conqueor,Seize,take,0,0
D_JOL C 2,116,F,100,3249,Word,text,Word,sentence,0,0
D_JOL C 2,116,F,100,2813,Wasp,sting,Wasp,bug,0,0
D_JOL C 2,116,F,100,2698,Division,addition,Division,math,0,0
D_JOL C 2,116,F,100,4808,Attorney,witness,Attorney,law,0,0
D_JOL C 2,116,F,100,3078,Fantastic,happy,Fantastic,great,0,0
D_JOL C 2,116,F,100,2966,Latch,lock,Latch,key,0,0
D_JOL C 2,116,F,100,3392,Racket,ball,Racket,ball,100,1
D_JOL C 2,116,F,100,2985,Chore,job,Chore,work,0,0
D_JOL C 2,116,F,100,2512,Famine,hungry,Famine,hunger,0,0
D_JOL C 2,116,F,100,3305,Drowsy,sleepy,Drowsy,sleep,0,0
D_JOL C 2,116,F,100,2718,Stench,smell,Stench,smell,100,1
D_JOL C 2,116,F,100,2686,Attire,clothes,Attire,clothes,100,1
D_JOL C 2,116,F,100,2876,Pilot,plane,Pilot,plane,100,1
D_JOL C 2,116,B,100,2311,Bad,good,Bad,delinquent,0,0
D_JOL C 2,116,B,100,2784,Stomach,digestion,Stomach,digestion,100,1
D_JOL C 2,116,B,100,2440,Money,cash,Money,wage,0,0
D_JOL C 2,116,B,100,2858,Hammer,tool,Hammer,chisel,0,0
D_JOL C 2,116,B,100,5211,News,weather,News,editor,0,0
D_JOL C 2,116,B,100,3790,Sting,bee,Sting,hornet,0,0
D_JOL C 2,116,B,100,2938,Cold,freezing,Cold,bitter,0,0
D_JOL C 2,116,B,100,2677,Bird,song,Bird,swan,0,0
D_JOL C 2,116,B,100,2677,Out,side,Out,way,0,0
D_JOL C 2,116,B,100,2656,Clean,room,Clean,hygiene,0,0
D_JOL C 2,116,B,100,5988,Water,cycle,Water,bridge,0,0
D_JOL C 2,116,B,100,2384,Rock,mountain,Rock,geology,0,0
D_JOL C 2,116,B,100,2356,Talk,happy,Talk,discussion,0,0
D_JOL C 2,116,B,100,2788,Cow,milk,Cow,herd,0,0
D_JOL C 2,116,B,100,3188,Flower,orchard,Flower,orchid,0,0
D_JOL C 2,116,B,100,2289,Fish,line,Fish,tuna,0,0
D_JOL C 2,116,S,100,4521,Amount,money,Amount,number,0,0
D_JOL C 2,116,S,100,3072,Jury,judge,Jury,trial,0,0
D_JOL C 2,116,S,100,3494,Design,dress,Design,architecture,0,0
D_JOL C 2,116,S,100,2307,Bar,table,Bar,grill,0,0
D_JOL C 2,116,S,100,2705,Liver,stomach,Liver,kidney,0,0
D_JOL C 2,116,S,100,2589,End,begin,End,begin,100,1
D_JOL C 2,116,S,100,4039,Wind,sky,Wind,blow,0,0
D_JOL C 2,116,S,100,3112,Soda,can,Soda,pop,0,0
D_JOL C 2,116,S,100,2727,Cheese,wine,Cheese,wine,100,1
D_JOL C 2,116,S,100,6788,Toilet,paper,Toilet,bathroom,0,0
D_JOL C 2,116,S,100,2705,Foot,shoe,Foot,shoe,100,1
D_JOL C 2,116,S,100,2521,Future,past,Future,past,100,1
D_JOL C 2,116,S,100,2278,Salad,lettuce,Salad,lettuce,100,1
D_JOL C 2,116,S,100,2649,Bee,sting,Bee,honey,0,0
D_JOL C 2,116,S,100,2197,Round,circle,Round,circle,100,1
D_JOL C 2,116,U,100,4202,Clutter,mess,Clutter,pusher,0,0
D_JOL C 2,116,U,100,2925,Sacking,wood,Sacking,dietary,0,0
D_JOL C 2,116,U,100,3964,Floor,wall,Floor,discover,0,0
D_JOL C 2,116,U,100,4001,Sight,sound,Sight,debate,0,0
D_JOL C 2,116,U,100,3375,Position,front,Position,machine,0,0
D_JOL C 2,116,U,100,2859,Car,motor,Car,happy,0,0
D_JOL C 2,116,U,100,2996,Add,subtract,Add,valley,0,0
D_JOL C 2,116,U,100,5345,Would,ask,Would,cash,0,0
D_JOL C 2,116,U,100,2921,Sick,ill,Sick,hide,0,0
D_JOL C 2,116,U,100,2553,Vase,fragile,Vase,king,0,0
D_JOL C 2,119,F,100,3693,Enough,end,Enough,full,0,0
D_JOL C 2,119,F,100,2055,Sip,drink,Sip,drink,100,1
D_JOL C 2,119,F,100,2504,Cave,dark,Cave,dark,100,1
D_JOL C 2,119,F,100,2350,Seize,sick,Seize,take,0,0
D_JOL C 2,119,F,100,3309,Wasp,bee,Wasp,bug,0,0
D_JOL C 2,119,F,100,1649,Attorney,law,Attorney,law,100,1
D_JOL C 2,119,F,100,1963,Latch,on,Latch,key,0,0
D_JOL C 2,119,F,100,2662,Chili,hot,Chili,hot,100,1
D_JOL C 2,119,F,100,2180,Racket,ball,Racket,ball,100,1
D_JOL C 2,119,F,100,2188,Chore,work,Chore,work,100,1
D_JOL C 2,119,F,100,2011,Famine,hungry,Famine,hunger,0,0
D_JOL C 2,119,F,100,5999,Stench,smell,Stench,smell,100,1
D_JOL C 2,119,F,100,2030,Attire,clothes,Attire,clothes,100,1
D_JOL C 2,119,F,100,2491,Pilot,plane,Pilot,plane,100,1
