ExperimentName,Subject,Direction,JOL,JOL_RT,recall_cue,Recall_Response,sorted_JOL_CUE,sorted_JOL_TARGET,percent_match,scored
D_JOL D 2,124,F,,1276,Thimble,thread,Thimble,thread,100,1
D_JOL D 2,124,F,,1086,Banker,bank,Banker,money,0,0
D_JOL D 2,124,B,,4589,Red,hair,Red,cherry,0,0
D_JOL C 2,115,F,,3667,Growth,height,Growth,height,100,1
D_JOL C 2,135,B,,4820,Cold,hot,Cold,bitter,0,0
D_JOL C 2,135,B,,9687,Money,bank,Money,wage,0,0
D_JOL A 2,133,F,100,3578,Way,out,Way,out,100,1
D_JOL A 2,133,F,100,6090,Geology,rock,Geology,rock,100,1
D_JOL A 2,133,S,100,3891,Grill,meat,Grill,bar,0,0
D_JOL A 2,133,S,100,4062,Begin,end,Begin,end,100,1
D_JOL A 2,133,S,100,4998,Past,future,Past,future,100,1
D_JOL A 2,133,S,100,2381,Circle,round,Circle,round,100,1
D_JOL A 2,137,B,100,2464,Sleep,wake,Sleep,drowsy,0,0
D_JOL A 2,137,S,100,1304,Honey,bee,Honey,bee,100,1
D_JOL A 2,133,S,100,4678,Candle,wax,Candle,wax,100,1
D_JOL A 2,133,S,100,6594,Alone,empty,Alone,lonely,0,0
D_JOL A 2,137,F,100,2683,Furry,dog,Furry,dog,100,1
D_JOL A 2,137,B,100,1230,Dead,ccoffin,Dead,coffin,0,0
D_JOL A 2,137,S,100,1614,Water,drink,Water,drink,100,1
D_JOL A 2,141,F,100,5002,Wage,pay,Wage,money,0,0
D_JOL A 2,141,F,100,1930,Chisel,hammer,Chisel,hammer,100,1
D_JOL A 2,141,F,100,3338,Hornet,sting,Hornet,sting,100,1
D_JOL A 2,141,F,100,4275,Bitter,angry,Bitter,cold,0,0
D_JOL A 2,141,F,100,3209,Bridge,water,Bridge,water,100,1
D_JOL A 2,141,F,100,3208,Discussion,talk,Discussion,talk,100,1
D_JOL A 2,141,B,100,2146,Drink,water,Drink,sip,0,0
D_JOL A 2,141,B,100,2723,Hot,cold,Hot,chili,0,0
D_JOL A 2,141,S,100,3039,Location,place,Location,site,0,0
D_JOL A 2,141,S,100,2609,Pop,soda,Pop,soda,100,1
D_JOL A 2,141,S,100,2459,Honey,bee,Honey,bee,100,1
D_JOL A 2,141,U,100,3734,Pusher,influencer,Pusher,clutter,0,0
D_JOL A 2,141,U,100,7604,Machine,gun,Machine,position,0,0
D_JOL A 2,145,F,100,2319,Paw,dog,Paw,dog,100,1
D_JOL A 2,145,F,100,4008,Revolution,war,Revolution,war,100,1
D_JOL A 2,145,F,100,3302,Credit,card,Credit,card,100,1
D_JOL A 2,145,B,100,2354,Plane,pilot,Plane,pilot,100,1
D_JOL A 2,145,S,100,3486,Wine,cheese,Wine,cheese,100,1
D_JOL A 2,145,S,100,3200,Past,future,Past,future,100,1
D_JOL A 2,145,S,100,2661,Honey,bee,Honey,bee,100,1
D_JOL A 2,145,S,100,1905,Mason,jar,Mason,jar,100,1
D_JOL A 2,117,F,100,2247,Delinquent,prison,Delinquent,bad,0,0
D_JOL A 2,117,F,100,3291,Digestion,stomach,Digestion,stomach,100,1
D_JOL A 2,117,F,100,1932,Wage,mone,Wage,money,125,1
D_JOL A 2,117,F,100,4013,Chisel,shape,Chisel,hammer,0,0
D_JOL A 2,117,F,100,3414,Hornet,sting,Hornet,sting,100,1
D_JOL A 2,117,F,100,1501,Root,plant,Root,plant,100,1
D_JOL A 2,117,F,100,3246,Swan,bird,Swan,bird,100,1
D_JOL A 2,117,F,100,1592,Way,out,Way,out,100,1
D_JOL A 2,117,F,100,3112,Hygiene,clean,Hygiene,clean,100,1
D_JOL A 2,117,F,100,2565,Bridge,water,Bridge,water,100,1
D_JOL A 2,117,F,100,1979,Geology,location,Geology,rock,0,0
D_JOL A 2,117,F,100,1576,Revolution,war,Revolution,war,100,1
D_JOL A 2,117,F,100,3079,Herd,cow,Herd,cow,100,1
D_JOL A 2,117,F,100,1621,Credit,card,Credit,card,100,1
D_JOL A 2,117,F,100,2170,Orchid,flower,Orchid,flower,100,1
D_JOL A 2,117,F,100,1629,Tuna,fish,Tuna,fish,100,1
D_JOL A 2,117,B,100,2009,Full,empty,Full,enough,0,0
D_JOL A 2,117,B,100,2912,Dark,cave,Dark,cave,100,1
D_JOL A 2,117,B,100,1872,Take,seize,Take,seize,100,1
D_JOL A 2,117,B,100,2093,Height,weight,Height,growth,0,0
D_JOL A 2,117,B,100,2366,Bug,butterfly,Bug,wasp,0,0
D_JOL A 2,117,B,100,1956,Law,book,Law,attorney,0,0
D_JOL A 2,117,B,100,2675,Great,fantastic,Great,fantastic,100,1
D_JOL A 2,117,B,100,1852,Key,latch,Key,latch,100,1
D_JOL A 2,117,B,100,2275,Hot,cold,Hot,chili,0,0
D_JOL A 2,117,B,100,4373,Sleep,rest,Sleep,drowsy,0,0
D_JOL A 2,117,B,100,2371,Smell,tree,Smell,stench,0,0
D_JOL A 2,117,B,100,1849,Clothes,pants,Clothes,attire,0,0
D_JOL A 2,117,B,100,2206,Plane,fly,Plane,pilot,0,0
D_JOL A 2,117,B,100,2124,Fire,flamee,Fire,blaze,0,0
D_JOL A 2,117,S,100,1745,Due,owe,Due,assignment,0,0
D_JOL A 2,117,S,100,1924,Location,position,Location,site,0,0
D_JOL A 2,117,S,100,1834,Dump,trash,Dump,waste,0,0
D_JOL A 2,117,S,100,1712,Trial,jury,Trial,jury,100,1
D_JOL A 2,117,S,100,3168,Architecture,build,Architecture,design,0,0
D_JOL A 2,117,S,100,2358,Grill,cook,Grill,bar,0,0
D_JOL A 2,117,S,100,2098,Kidney,liver,Kidney,liver,100,1
D_JOL A 2,117,S,100,2456,Begin,end,Begin,end,100,1
D_JOL A 2,117,S,100,1889,Blow,up,Blow,wind,0,0
D_JOL A 2,117,S,100,1460,Pop,soda,Pop,soda,100,1
D_JOL A 2,117,S,100,1477,Wine,cheese,Wine,cheese,100,1
D_JOL A 2,117,S,100,1566,Bathroom,toilet,Bathroom,toilet,100,1
D_JOL A 2,117,S,100,1841,Choice,option,Choice,decision,0,0
D_JOL A 2,117,S,100,2806,Shoe,foot,Shoe,foot,100,1
D_JOL A 2,117,S,100,1714,Lettuce,leaf,Lettuce,salad,0,0
D_JOL A 2,117,S,100,2207,Past,future,Past,future,100,1
D_JOL A 2,117,S,100,3324,Honey,bee,Honey,bee,100,1
D_JOL A 2,117,U,100,1908,Pusher,grabber,Pusher,clutter,0,0
D_JOL A 2,117,U,100,1741,Park,swing,Park,hungry,0,0
D_JOL A 2,117,U,100,1969,Lift,up,Lift,woman,0,0
D_JOL A 2,117,U,100,1349,Soon,find,Soon,belt,0,0
D_JOL A 2,117,U,100,3780,Artery,bronze,Artery,bronze,100,1
D_JOL A 2,117,U,100,9416,Machine,mechanic,Machine,position,0,0
D_JOL A 2,117,U,100,4229,Happy,sad,Happy,car,0,0
D_JOL A 2,117,U,100,1663,Strong,heavy,Strong,accident,0,0
D_JOL A 2,117,U,100,1999,Sugar,food,Sugar,riddle,0,0
D_JOL A 2,117,U,100,1696,Valley,mountain,Valley,add,0,0
D_JOL A 2,117,U,100,1943,Cash,green,Cash,would,0,0
D_JOL A 2,117,U,100,1537,Hide,cover,Hide,sick,0,0
D_JOL A 2,121,F,100,2683,Geology,rock,Geology,rock,100,1
D_JOL A 2,121,F,100,3582,Credit,card,Credit,card,100,1
D_JOL A 2,121,F,100,2683,Tuna,fish,Tuna,fish,100,1
D_JOL A 2,121,B,100,2703,Math,solve,Math,division,0,0
D_JOL A 2,121,B,100,3105,Hot,chili,Hot,chili,100,1
D_JOL A 2,121,B,100,3379,Ball,catcher,Ball,racket,0,0
D_JOL A 2,121,B,100,4406,Sleep,drowsy,Sleep,drowsy,100,1
D_JOL A 2,121,B,100,4774,Fire,blaze,Fire,blaze,100,1
D_JOL A 2,121,S,100,3349,Due,assignment,Due,assignment,100,1
D_JOL A 2,121,S,100,7256,Kidney,liver,Kidney,liver,100,1
D_JOL A 2,121,S,100,6528,Pop,soda,Pop,soda,100,1
D_JOL A 2,121,S,100,6408,Bathroom,toilet,Bathroom,toilet,100,1
D_JOL A 2,121,S,100,3393,Shoe,foot,Shoe,foot,100,1
D_JOL A 2,121,S,100,9709,Honey,bee,Honey,bee,100,1
D_JOL A 2,121,S,100,4318,Circle,round,Circle,round,100,1
D_JOL A 2,121,U,100,2444,Hide,sick,Hide,sick,100,1
D_JOL A 2,125,F,100,2142,Digestion,,Digestion,stomach,NA,0
D_JOL A 2,125,B,100,3146,Full,eaten,Full,enough,0,0
D_JOL A 2,125,B,100,2627,Drink,,Drink,sip,NA,0
D_JOL A 2,125,B,100,4769,Law,attorney,Law,attorney,100,1
D_JOL A 2,125,B,100,1928,Fire,smoke,Fire,blaze,0,0
D_JOL A 2,125,S,100,1500,Location,,Location,site,NA,0
D_JOL A 2,125,S,100,3312,Begin,end,Begin,end,100,1
D_JOL A 2,125,S,100,1541,Past,future,Past,future,100,1
D_JOL A 2,129,F,100,2792,Delinquent,bad,Delinquent,bad,100,1
D_JOL A 2,129,F,100,2507,Digestion,stomach,Digestion,stomach,100,1
D_JOL A 2,129,F,100,2157,Wage,money,Wage,money,100,1
D_JOL A 2,129,F,100,2010,Chisel,chi,Chisel,hammer,0,0
D_JOL A 2,129,F,100,2870,Editor,news,Editor,news,100,1
D_JOL A 2,129,F,100,2794,Hornet,sting,Hornet,sting,100,1
D_JOL A 2,129,F,100,4671,Bitter,cold,Bitter,cold,100,1
D_JOL A 2,129,F,100,3721,Root,plant,Root,plant,100,1
D_JOL A 2,129,F,100,2702,Way,out,Way,out,100,1
D_JOL A 2,129,F,100,2279,Hygiene,clean,Hygiene,clean,100,1
D_JOL A 2,129,F,100,2569,Bridge,water,Bridge,water,100,1
D_JOL A 2,129,F,100,2708,Geology,rock,Geology,rock,100,1
D_JOL A 2,129,F,100,3398,Revolution,war,Revolution,war,100,1
D_JOL A 2,129,F,100,3149,Discussion,talk,Discussion,talk,100,1
D_JOL A 2,129,F,100,2115,Herd,cow,Herd,cow,100,1
D_JOL A 2,129,F,100,2961,Credit,card,Credit,card,100,1
D_JOL A 2,129,F,100,2869,Orchid,flower,Orchid,flower,100,1
D_JOL A 2,129,F,100,1871,Tuna,fish,Tuna,fish,100,1
D_JOL A 2,129,B,100,2389,Full,enough,Full,enough,100,1
D_JOL A 2,129,B,100,2896,Drink,sodaq,Drink,sip,0,0
D_JOL A 2,129,B,100,1972,Take,grab,Take,seize,0,0
D_JOL A 2,129,B,100,2376,Height,weight,Height,growth,0,0
D_JOL A 2,129,B,100,2189,Sentence,period,Sentence,word,0,0
D_JOL A 2,129,B,100,3231,Bug,wasp,Bug,wasp,100,1
D_JOL A 2,129,B,100,2270,Math,division,Math,division,100,1
D_JOL A 2,129,B,100,4364,Law,attorney,Law,attorney,100,1
D_JOL A 2,129,B,100,3785,Great,fantastic,Great,fantastic,100,1
D_JOL A 2,129,B,100,2052,Key,latch,Key,latch,100,1
D_JOL A 2,129,B,100,1840,Hot,chips,Hot,chili,0,0
D_JOL A 2,129,B,100,3260,Ball,racket,Ball,racket,100,1
D_JOL A 2,129,B,100,4933,Work,chore,Work,chore,100,1
D_JOL A 2,129,B,100,3264,Sleep,dawse,Sleep,drowsy,0,0
D_JOL A 2,129,B,100,3333,Smell,stinch,Smell,stench,0,0
D_JOL A 2,129,B,100,2931,Clothes,attire,Clothes,attire,100,1
D_JOL A 2,129,B,100,2693,Plane,pilot,Plane,pilot,100,1
D_JOL A 2,129,B,100,3389,Fire,blaze,Fire,blaze,100,1
D_JOL A 2,129,S,100,2307,Due,assignment,Due,assignment,100,1
D_JOL A 2,129,S,100,3241,Number,page,Number,amount,0,0
D_JOL A 2,129,S,100,2120,Location,spot,Location,site,0,0
D_JOL A 2,129,S,100,3962,Dump,waste,Dump,waste,100,1
D_JOL A 2,129,S,100,3153,Trial,jury,Trial,jury,100,1
D_JOL A 2,129,S,100,5848,Architecture,design,Architecture,design,100,1
D_JOL A 2,129,S,100,2659,Grill,bar,Grill,bar,100,1
D_JOL A 2,129,S,100,3064,Kidney,liver,Kidney,liver,100,1
D_JOL A 2,129,S,100,2124,Begin,end,Begin,end,100,1
D_JOL A 2,129,S,100,2129,Blow,wind,Blow,wind,100,1
D_JOL A 2,129,S,100,3068,Pop,soda,Pop,soda,100,1
D_JOL A 2,129,S,100,2302,Wine,cheese,Wine,cheese,100,1
D_JOL A 2,129,S,100,2238,Choice,pick,Choice,decision,0,0
D_JOL A 2,129,S,100,4080,Shoe,foot,Shoe,foot,100,1
D_JOL A 2,129,S,100,5404,Lettuce,salad,Lettuce,salad,100,1
D_JOL A 2,129,S,100,2473,Past,future,Past,future,100,1
D_JOL A 2,129,S,100,2078,Honey,bee,Honey,bee,100,1
D_JOL A 2,129,S,100,2279,Baby,child,Baby,child,100,1
D_JOL A 2,129,S,100,3663,Circle,round,Circle,round,100,1
D_JOL A 2,129,U,100,2177,Dietary,aide,Dietary,sacking,0,0
D_JOL A 2,129,U,100,4300,Lift,woman,Lift,woman,100,1
D_JOL A 2,129,U,100,5398,Soon,later,Soon,belt,0,0
D_JOL A 2,129,U,100,2253,Discover,turn,Discover,floor,0,0
D_JOL A 2,129,U,100,2673,Death,busniess,Death,business,0,0
D_JOL A 2,129,U,100,3392,Debate,argument,Debate,sight,0,0
D_JOL A 2,129,U,100,4139,Artery,vase,Artery,bronze,0,0
D_JOL A 2,129,U,100,2536,Fix,hand,Fix,hand,100,1
D_JOL A 2,129,U,100,2876,Machine,position,Machine,position,100,1
D_JOL A 2,129,U,100,3712,Happy,car,Happy,car,100,1
D_JOL A 2,129,U,100,2557,Sugar,sweet,Sugar,riddle,0,0
D_JOL A 2,129,U,100,3614,Valley,areana,Valley,add,0,0
D_JOL A 2,129,U,100,4981,Cash,money,Cash,would,0,0
D_JOL A 2,129,U,100,2535,Hide,sick,Hide,sick,100,1
D_JOL A 2,129,U,100,2866,King,queen,King,vase,0,0
D_JOL A 2,121,F,100,3351,Extension,long,Extension,long,100,1
D_JOL A 2,121,F,100,3031,Cactus,plant,Cactus,plant,100,1
D_JOL A 2,121,F,100,3324,Shoelace,tie,Shoelace,tie,100,1
D_JOL A 2,121,F,100,2436,Furry,fur,Furry,dog,0,0
D_JOL A 2,121,F,100,2854,Litter,trash,Litter,trash,100,1
D_JOL A 2,121,F,100,2725,Cherry,red,Cherry,red,100,1
D_JOL A 2,121,F,100,2179,Scalp,head,Scalp,head,100,1
D_JOL A 2,121,F,100,7620,Driver,car,Driver,car,100,1
D_JOL A 2,121,F,100,2297,Mule,donkey,Mule,donkey,100,1
D_JOL A 2,121,F,100,3561,Document,paper,Document,paper,100,1
D_JOL A 2,121,F,100,3617,Incense,smell,Incense,smell,100,1
D_JOL A 2,121,F,100,3810,Shears,scissors,Shears,scissors,100,1
D_JOL A 2,121,F,100,1841,Feud,fight,Feud,fight,100,1
D_JOL A 2,121,F,100,1818,Affection,love,Affection,love,100,1
D_JOL A 2,121,B,100,2314,Car,lock,Car,windshield,0,0
D_JOL A 2,121,B,100,1280,Bird,penguin,Bird,penguin,100,1
D_JOL A 2,121,B,100,3338,Fruit,strawberry,Fruit,strawberry,100,1
D_JOL A 2,121,B,100,2225,Best,favorite,Best,favorite,100,1
D_JOL A 2,121,B,100,2129,Cat,lion,Cat,panther,0,0
D_JOL A 2,121,B,100,1767,Dead,coffin,Dead,coffin,100,1
D_JOL A 2,121,B,100,3675,Plane,aircraft,Plane,pilot,0,0
D_JOL A 2,121,B,100,1639,Fish,sardine,Fish,sardine,100,1
D_JOL A 2,121,B,100,2398,Baseball,league,Baseball,league,100,1
D_JOL A 2,121,B,100,2582,Money,loan,Money,banker,0,0
D_JOL A 2,121,B,100,4281,Sleep,nap,Sleep,drowsy,0,0
D_JOL A 2,121,B,100,1899,Fight,brawl,Fight,brawl,100,1
D_JOL A 2,121,S,100,2578,Razor,shave,Razor,shave,100,1
D_JOL A 2,121,S,100,1678,Rights,equal,Rights,equal,100,1
D_JOL A 2,121,S,100,1001,Mason,jar,Mason,jar,100,1
D_JOL A 2,121,S,100,2521,Candle,wax,Candle,wax,100,1
D_JOL A 2,121,S,100,2617,Wrist,bracelet,Wrist,bracelet,100,1
D_JOL A 2,121,S,100,2085,Element,carbon,Element,carbon,100,1
D_JOL A 2,121,S,100,2928,Gone,away,Gone,away,100,1
D_JOL A 2,121,S,100,5337,Water,drink,Water,drink,100,1
D_JOL A 2,121,S,100,4373,Dry,wet,Dry,wet,100,1
D_JOL A 2,121,S,100,2506,Safety,seatbelt,Safety,seatbelt,100,1
D_JOL A 2,121,S,100,2588,Truth,honest,Truth,lie,0,0
D_JOL A 2,121,S,100,1975,Phone,communication,Phone,communication,100,1
D_JOL A 2,121,S,100,2568,Flea,tick,Flea,tick,100,1
D_JOL A 2,121,S,100,2930,Loud,noise,Loud,noise,100,1
D_JOL A 2,121,S,100,2149,Own,have,Own,have,100,1
D_JOL A 2,121,S,100,2959,Tantrum,temper,Tantrum,temper,100,1
D_JOL A 2,121,S,100,2381,Sun,t,Sun,tan,300,0
D_JOL A 2,121,U,100,1560,Stretch,cloth,Stretch,cloth,100,1
D_JOL A 2,121,U,100,3280,Crackle,tackle,Crackle,able,0,0
D_JOL A 2,121,U,100,2210,Both,even,Both,ounce,0,0
D_JOL A 2,121,U,100,1976,Mirror,child,Mirror,children,160,1
D_JOL A 2,129,F,100,1903,Clue,game,Clue,game,100,1
D_JOL A 2,129,F,100,2415,Cactus,plant,Cactus,plant,100,1
D_JOL A 2,129,F,100,2734,Litter,trash,Litter,trash,100,1
D_JOL A 2,129,F,100,3683,Cherry,red,Cherry,red,100,1
D_JOL A 2,129,F,100,3114,Driver,car,Driver,car,100,1
D_JOL A 2,129,F,100,1630,Document,paper,Document,paper,100,1
D_JOL A 2,129,F,100,2438,Feud,fight,Feud,fight,100,1
D_JOL A 2,129,F,100,2000,Affection,love,Affection,love,100,1
D_JOL A 2,129,B,100,1658,Turn,flip,Turn,flip,100,1
D_JOL A 2,129,B,100,1625,Car,drive,Car,windshield,0,0
D_JOL A 2,129,B,100,1564,Bad,terrible,Bad,villain,0,0
D_JOL A 2,129,B,100,1614,Star,fish,Star,actress,0,0
D_JOL A 2,129,B,100,2055,Fruit,straw,Fruit,strawberry,200,0
D_JOL A 2,129,B,100,1952,Cat,dog,Cat,panther,0,0
D_JOL A 2,129,B,100,2148,Glass,breakable,Glass,breakable,100,1
D_JOL A 2,129,B,100,1840,Dead,bird,Dead,coffin,0,0
D_JOL A 2,129,B,100,2193,Plane,aircraft,Plane,pilot,0,0
D_JOL A 2,129,B,100,1846,Money,cash,Money,banker,0,0
D_JOL A 2,129,B,100,1308,Honest,truth,Honest,truthful,160,1
D_JOL A 2,129,S,100,2173,Razor,shave,Razor,shave,100,1
D_JOL A 2,129,S,100,3309,Rights,equal,Rights,equal,100,1
D_JOL A 2,129,S,100,3701,Mason,jar,Mason,jar,100,1
D_JOL A 2,129,S,100,1993,Wrist,bracelet,Wrist,bracelet,100,1
D_JOL A 2,129,S,100,2016,Element,carbon,Element,carbon,100,1
D_JOL A 2,129,S,100,2527,Gone,away,Gone,away,100,1
