ExperimentName,Subject,Session,Procedure[Block],Running[Block],Trial,Block1ITEMS,Block2ITEMS,cue_target,Direction,ListNum,pword3.RESP,pword3.RT,pword5.RESP,pword5.RT,Rword1.RESP,Rword1.RT,Rword2.RESP,Rword2.RT,Procedure[Trial]
D_JOL C 2,139,1,BlockProc2,Block2,68,,63,Charm - Vehicle,U,63,,,50,1827,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,69,,18,Truthful - Honest,F,18,,,30,4605,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,70,,37,Fight - Feud,B,37,,,50,2912,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,71,,67,Fiction - Listen,U,67,,,60,3925,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,72,,24,Mystery - Detective,B,24,,,50,2942,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,73,,29,Head - Scalp,B,29,,,60,5042,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,74,,54,Reel - Rod,S,54,,,70,3512,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,75,,62,Election - Maze,U,62,,,50,4558,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,76,,77,Ounce - Both,U,77,,,75,3569,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,77,,55,Tick - Flea,S,55,,,65,4143,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,78,,65,Able - Crackle,U,65,,,75,5017,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,79,,59,Tan - Sun,S,59,,,,966,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,80,,19,Nap - Sleep,F,19,,,60,6522,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,81,,10,Favorite - Best,F,10,,,60,2698,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,82,,42,Equal - Rights,S,42,,,90,4500,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,83,,41,Shave - Razor,S,41,,,90,2161,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,84,,3,Villain - Bad,F,3,,,80,3460,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,85,,5,Actress - Star,F,5,,,60,3720,,,,,StudyProc5
D_JOL C 2,139,1,BlockProc2,Block2,86,,,Deciet - Cheat,,1,,,,,,,,,StudyProc6
D_JOL C 2,139,1,BlockProc2,Block2,87,,,Contest - Competition,,5,,,,,,,,,StudyProc6
D_JOL C 2,139,1,BlockProc2,Block2,88,,,Deaf - Hear,,3,,,,,,,,,StudyProc6
D_JOL C 2,139,1,BlockProc2,Block2,89,,,Magician - Magic,,4,,,,,,,,,StudyProc6
D_JOL C 2,139,1,BlockProc2,Block2,90,,,Mind - Matter,,2,,,,,,,,,StudyProc6
D_JOL C 2,139,1,BlockProc2,Block2,91,,,Morning - ?,,78,,,,,,,person,6990,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,92,,,Windsield - ?,,2,,,,,,,bug,4255,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,93,,,Obtain - ?,,66,,,,,,,more,2704,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,94,,,Brawl - ?,,20,,,,,,,fight,3743,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,95,,,Mystery - ?,,25,,,,,,,machine,8589,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,96,,,Shave - ?,,41,,,,,,,razor,3604,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,97,,,Charm - ?,,65,,,,,,,spell,5207,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,98,,,Nap - ?,,19,,,,,,,time,4496,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,99,,,Ground - ?,,49,,,,,,,olid,8703,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,100,,,Game - ?,,22,,,,,,,win,4162,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,101,,,Main - ?,,80,,,,,,,task,9974,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,102,,,Trash - ?,,28,,,,,,,board,7246,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,103,,,Love - ?,,40,,,,,,,heart,5780,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,104,,,Truthful - ?,,18,,,,,,,speak,7141,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,105,,,Noise - ?,,57,,,,,,,loud,3895,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,106,,,Maroon - ?,,61,,,,,,,,12496,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,107,,,Bang - ?,,73,,,,,,,sound,5878,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,108,,,Equal - ?,,42,,,,,,,rights,3484,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,109,,,Away - ?,,47,,,,,,,from,2797,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,110,,,Wet - ?,,51,,,,,,,water,8626,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,111,,,Drink - ?,,48,,,,,,,spda,3528,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,112,,,Flip - ?,,1,,,,,,,side,3454,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,113,,,Children - ?,,79,,,,,,,school,4928,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,114,,,Red - ?,,29,,,,,,,cherry,4061,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,115,,,Bracelet - ?,,45,,,,,,,arm,4166,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,116,,,Hate - ?,,72,,,,,,,crime,3490,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,117,,,Cloth - ?,,62,,,,,,,stretch,4930,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,118,,,Communication - ?,,54,,,,,,,process,7703,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,119,,,Actress - ?,,5,,,,,,,star,3667,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,120,,,End - ?,,26,,,,,,,beggiing,11156,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,121,,,Sign - ?,,76,,,,,,,up,2818,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,122,,,Joke - ?,,70,,,,,,,laugh,6302,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,123,,,Scissors - ?,,37,,,,,,,shears,5131,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,124,,,Donkey - ?,,33,,,,,,,kick,3855,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,125,,,Head - ?,,30,,,,,,,neck,8472,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,126,,,Steak - ?,,63,,,,,,,eat,2388,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,127,,,Cold - ?,,39,,,,,,,feet,2665,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,128,,,Favorite - ?,,10,,,,,,,interest,7891,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,129,,,Ounce - ?,,77,,,,,,,before,3751,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,130,,,Car - ?,,31,,,,,,,bike,5941,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,131,,,Banker - ?,,17,,,,,,,money,5096,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,132,,,Seatbelt - ?,,52,,,,,,,drive,3918,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,133,,,Fight - ?,,38,,,,,,,quit,5301,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,134,,,League - ?,,16,,,,,,,star,4347,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,135,,,Lie - ?,,53,,,,,,,truth,4176,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,136,,,Penguin - ?,,4,,,,,,,birf,2572,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,137,,,Toil - ?,,75,,,,,,,play,6977,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,138,,,Dog - ?,,27,,,,,,,fd,5866,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,139,,,Lonely - ?,,50,,,,,,,sad,2881,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,140,,,Temper - ?,,58,,,,,,,angr,7130,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,141,,,Panther - ?,,11,,,,,,,cat,8757,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,142,,,Election - ?,,64,,,,,,,car,5182,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,143,,,Long - ?,,21,,,,,,,run,5448,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,144,,,Eat - ?,,36,,,,,,,sleep,3824,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,145,,,Tie - ?,,24,,,,,,,shpelace,6266,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,146,,,Tick - ?,,56,,,,,,,bug,5793,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,147,,,Reel - ?,,55,,,,,,,rod,8450,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,148,,,Fiction - ?,,69,,,,,,,fan,3903,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,149,,,Have - ?,,59,,,,,,,hive,3959,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,150,,,Able - ?,,67,,,,,,,can,3227,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,151,,,Plant - ?,,23,,,,,,,animal,4350,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,152,,,Clear - ?,,74,,,,,,,clean,3779,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,153,,,Balloon - ?,,8,,,,,,,pop,3991,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,154,,,Smell - ?,,35,,,,,,,stench,4779,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,155,,,Tan - ?,,60,,,,,,,sun,3550,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,156,,,Cut - ?,,32,,,,,,,scissors,4699,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,157,,,Carbon - ?,,46,,,,,,,gas,4186,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,158,,,Paper - ?,,34,,,,,,,cut,4718,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,159,,,Clothes - ?,,71,,,,,,,stretch,4044,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,160,,,Aircraft - ?,,14,,,,,,,plane,5061,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,161,,,Villian - ?,,3,,,,,,,evil,3917,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,162,,,Coffin - ?,,13,,,,,,,death,3603,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,163,,,Jar - ?,,43,,,,,,,jam,6183,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,164,,,Revenge - ?,,7,,,,,,,evil,3345,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,165,,,Strawberry - ?,,9,,,,,,,fruit,6255,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,166,,,Shake - ?,,68,,,,,,,back,5518,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,167,,,Thimble - ?,,6,,,,,,,arn,11651,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,168,,,Sardine - ?,,15,,,,,,,fish,4725,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,169,,,Breakable - ?,,12,,,,,,,glass,5130,recallproc2
D_JOL C 2,139,1,BlockProc2,Block2,170,,,Wax - ?,,44,,,,,,,candle,7535,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,1,,,Disintegrate - Disappear,,3,,,,,,,,,StudyProc4
D_JOL D 2,136,1,BlockProc2,Block2,2,,,Sheriff - Police,,1,,,,,,,,,StudyProc4
D_JOL D 2,136,1,BlockProc2,Block2,3,,,Hide - Scare,,2,,,,,,,,,StudyProc4
D_JOL D 2,136,1,BlockProc2,Block2,4,,,Essay - Write,,4,,,,,,,,,StudyProc4
D_JOL D 2,136,1,BlockProc2,Block2,5,,,Malt - Chocolate,,5,,,,,,,,,StudyProc4
D_JOL D 2,136,1,BlockProc2,Block2,6,,33,Paper - Document,B,33,,,50,6207,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,7,,44,Wax - Candle,S,44,,,100,3607,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,8,,8,Balloon - Pop,F,8,,,100,3512,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,9,,79,Children - Mirror,U,79,,,25,4654,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,10,,47,Away - Gone,S,47,,,100,3585,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,11,,39,Cold - Chill,B,39,,,100,2785,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,12,,51,Seatbelt - Safety,S,51,,,100,4284,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,13,,26,Dog - Furry,B,26,,,90,4492,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,14,,55,Tick - Flea,S,55,,,100,3342,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,15,,66,Shake - Shell,U,66,,,75,3637,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,16,,35,Eat - Dine,B,35,,,90,4265,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,17,,73,Steak - Give,U,73,,,50,2856,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,18,,17,Banker - Money,F,17,,,50,2956,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,19,,71,Clear - Moat,U,71,,,100,4073,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,20,,4,Penguin - Bird,F,4,,,100,3678,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,21,,24,Mystery - Detective,B,24,,,75,4205,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,22,,53,Communication - Phone,S,53,,,100,4299,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,23,,64,Obtain - Meat,U,64,,,50,3096,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,24,,13,Coffin - Dead,F,13,,,100,4230,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,25,,30,Car - Driver,B,30,,,100,3268,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,26,,72,Wet - Dry,S,72,,,100,2483,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,27,,11,Panther - Cat,F,11,,,75,4797,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,28,,2,Windshield - Car,F,2,,,0,4463,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,29,,37,Fight - Feud,B,37,,,100,2650,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,30,,62,Election - Maze,U,62,,,50,3563,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,31,,63,Charm - Vehicle,U,63,,,70,7093,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,32,,69,Hate - Name,U,69,,,100,2710,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,33,,28,Red - Cherry,B,28,,,100,3687,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,34,,21,Long - Extension,B,21,,,100,2877,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,35,,38,Plant - Cactus,B,38,,,90,4026,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,36,,23,Tie - Shoelace,B,23,,,100,3745,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,37,,60,Maroon - Justice,U,60,,,75,5763,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,38,,40,Love - Affection,B,40,,,100,4433,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,39,,77,Ounce - Both,U,77,,,100,5003,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,40,,7,Revenge - Even,F,7,,,100,4371,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,41,,29,Head - Scalp,B,29,,,0,2953,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,42,,65,Able - Crackle,U,65,,,100,4769,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,43,,14,Aircraft - Plane,F,14,,,100,3569,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,44,,6,Thimble - Thread,F,6,,,90,2481,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,45,,75,Toil - Lease,U,75,,,90,3489,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,46,,45,Bracelet - Wrist,S,45,,,100,3003,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,47,,5,Actress - Star,F,5,,,100,3251,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,48,,20,Brawl - Fight,F,20,,,100,2815,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,49,,16,League - Baseball,F,16,,,50,4908,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,50,,50,Lonely - Alone,S,50,,,100,3127,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,51,,52,Lie - Truth,S,52,,,100,3332,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,52,,10,Favorite - Best,F,10,,,100,2085,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,53,,36,Scissors - Shears,B,36,,,100,3368,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,54,,70,Bang - Fuzzy,U,70,,,75,3943,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,55,,80,Main - Scar,U,80,,,100,3873,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,56,,27,Trash - Litter,B,27,,,70,3861,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,57,,43,Jar - Mason,S,43,,,100,2936,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,58,,12,Breakable - Glass,F,12,,,100,4558,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,59,,41,Shave - Razor,S,41,,,100,2306,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,60,,59,Tan - Sun,S,59,,,100,1989,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,61,,49,Ground - Earth,S,49,,,50,3633,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,62,,57,Have - Own,S,57,,,0,5487,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,63,,34,Smell - Incense,B,34,,,50,3936,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,64,,67,Fiction - Listen,U,67,,,100,3439,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,65,,46,Carbon - Element,S,46,,,100,2767,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,66,,15,Sardine - Fish,F,15,,,100,2409,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,67,,25,End - Adjourn,B,25,,,100,4666,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,68,,54,Reel - Rod,S,54,,,100,2798,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,69,,32,Donkey - Mule,B,32,,,100,4259,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,70,,3,Villain - Bad,F,3,,,100,3051,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,71,,42,Equal - Rights,S,42,,,100,2714,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,72,,76,Sign - Loan,U,76,,,75,3081,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,73,,22,Game - Clue,B,22,,,50,5117,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,74,,1,Flip - Turn,F,1,,,100,3016,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,75,,9,Strawberry - Fruit,F,9,,,100,4912,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,76,,48,Drink - Water,S,48,,,100,4769,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,77,,78,Morning - Temperature,U,78,,,100,4478,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,78,,31,Cut - Chop,B,31,,,50,3535,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,79,,74,Late - Early,U,74,,,50,4003,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,80,,19,Nap - Sleep,F,19,,,100,3436,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,81,,18,Truthful - Honest,F,18,,,100,2418,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,82,,68,Joke - Keys,U,68,,,100,2431,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,83,,61,Cloth - Stretch,U,61,,,0,4482,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,84,,58,Temper - Tantrum,S,58,,,0,10577,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,85,,56,Noise - Loud,S,56,,,0,5679,,,,,StudyProc5
D_JOL D 2,136,1,BlockProc2,Block2,86,,,Mind - Matter,,2,,,,,,,,,StudyProc6
D_JOL D 2,136,1,BlockProc2,Block2,87,,,Magician - Magic,,4,,,,,,,,,StudyProc6
D_JOL D 2,136,1,BlockProc2,Block2,88,,,Contest - Competition,,5,,,,,,,,,StudyProc6
D_JOL D 2,136,1,BlockProc2,Block2,89,,,Deciet - Cheat,,1,,,,,,,,,StudyProc6
D_JOL D 2,136,1,BlockProc2,Block2,90,,,Deaf - Hear,,3,,,,,,,,,StudyProc6
D_JOL D 2,136,1,BlockProc2,Block2,91,,,Banker - ?,,17,,,,,,,money,6726,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,92,,,Charm - ?,,65,,,,,,,wish,9617,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,93,,,Communication - ?,,54,,,,,,,phone,3710,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,94,,,Head - ?,,30,,,,,,,rest,18125,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,95,,,Plant - ?,,23,,,,,,,cactus,3630,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,96,,,Thimble - ?,,6,,,,,,,thread,3320,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,97,,,Penguin - ?,,4,,,,,,,bird,2863,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,98,,,Favorite - ?,,10,,,,,,,best,2225,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,99,,,End - ?,,26,,,,,,,start,5228,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,100,,,Maroon - ?,,61,,,,,,,justice,3245,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,101,,,Mystery - ?,,25,,,,,,,detective,7671,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,102,,,Equal - ?,,42,,,,,,,rights,2692,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,103,,,Away - ?,,47,,,,,,,gone,4349,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,104,,,Ounce - ?,,77,,,,,,,both,3034,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,105,,,Paper - ?,,34,,,,,,,write,5701,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,106,,,Scissors - ?,,37,,,,,,,shears,5610,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,107,,,Main - ?,,80,,,,,,,start,18939,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,108,,,Lie - ?,,53,,,,,,,truth,2490,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,109,,,Revenge - ?,,7,,,,,,,game,8003,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,110,,,Noise - ?,,57,,,,,,,loud,3050,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,111,,,Tan - ?,,60,,,,,,,sun,1893,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,112,,,Toil - ?,,75,,,,,,,tar,9302,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,113,,,Temper - ?,,58,,,,,,,tantrum,3088,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,114,,,Clear - ?,,74,,,,,,,mind,5544,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,115,,,Lonely - ?,,50,,,,,,,alone,3972,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,116,,,Tick - ?,,56,,,,,,,flea,4368,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,117,,,Brawl - ?,,20,,,,,,,fight,3700,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,118,,,Actress - ?,,5,,,,,,,star,2100,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,119,,,Breakable - ?,,12,,,,,,,glass,3085,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,120,,,Cold - ?,,39,,,,,,,hot,3079,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,121,,,Windsield - ?,,2,,,,,,,car,4663,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,122,,,Able - ?,,67,,,,,,,can,2335,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,123,,,Truthful - ?,,18,,,,,,,honest,3528,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,124,,,Donkey - ?,,33,,,,,,,mule,2069,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,125,,,Sardine - ?,,15,,,,,,,fish,2575,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,126,,,Clothes - ?,,71,,,,,,,stretch,9444,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,127,,,Shave - ?,,41,,,,,,,razor,3752,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,128,,,Coffin - ?,,13,,,,,,,dead,2774,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,129,,,Joke - ?,,70,,,,,,,funny,10635,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,130,,,Strawberry - ?,,9,,,,,,,fruit,2478,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,131,,,Nap - ?,,19,,,,,,,sleep,4408,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,132,,,Children - ?,,79,,,,,,,loud,5818,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,133,,,Dog - ?,,27,,,,,,,furry,6931,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,134,,,Trash - ?,,28,,,,,,,litter,2902,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,135,,,Bracelet - ?,,45,,,,,,,wrist,3910,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,136,,,Aircraft - ?,,14,,,,,,,plane,5597,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,137,,,Villian - ?,,3,,,,,,,evil,3023,recallproc2
D_JOL D 2,136,1,BlockProc2,Block2,138,,,Red - ?,,29,,,,,,,cherry,2666,recallproc2
